id,hcp_id,hcf_id,agent_type,charge,created_at,shift_start,shift_type,is_cancelled,is_verified
5efe6c5007513d001753e29e,5e0fca7dd43ad400163e1e96,5e2119950d2c4000166d3995,CNA,26,07/02,07/06,noc,FALSE,TRUE
5f04f67768380400171fdb3e,5e0fca7dd43ad400163e1e96,5e8f18c7c2980b00164326a9,CNA,25,07/07,07/09,pm,FALSE,TRUE
5f0f6334700eb500178c38ab,5e0fca7dd43ad400163e1e96,5f04de7b68380400171fd345,CNA,50,07/15,07/17,noc,FALSE,TRUE
5f0f633f3f455100171b69f6,5e0fca7dd43ad400163e1e96,5f04de7b68380400171fd345,CNA,47,07/15,07/18,noc,FALSE,TRUE
5f108666ba30e1001733fc40,5e0fca7dd43ad400163e1e96,5ebf16f8fe8b200017aebe0f,CNA,28,07/16,07/21,noc,FALSE,TRUE
5f19ebb68d8ffa00177fdaa9,5e0fca7dd43ad400163e1e96,5e8f18c7c2980b00164326a9,CNA,25,07/23,07/26,pm,FALSE,TRUE
5f1efa0e1d81f00016e936c4,5e0fca7dd43ad400163e1e96,5eebe1ec00957c0017a41c49,CNA,33,07/27,07/28,noc,FALSE,TRUE
5f1f09a01d81f00016e93eb2,5e0fca7dd43ad400163e1e96,5eebe1ec00957c0017a41c49,CNA,33,07/27,07/29,noc,FALSE,TRUE
5f238fe7821c460016b85152,5e0fca7dd43ad400163e1e96,5e2119950d2c4000166d3995,CNA,26,07/31,08/02,noc,FALSE,TRUE
5f3d5c7ccb28700016dff364,5e0fca7dd43ad400163e1e96,5eebe1ec00957c0017a41c49,CNA,33,08/19,08/20,noc,FALSE,TRUE
5f3d5efdcb28700016dff48a,5e0fca7dd43ad400163e1e96,5ebf1773a253570017a27da2,CNA,30,08/19,08/21,noc,FALSE,TRUE
5f44402ecf104200160300ea,5e0fca7dd43ad400163e1e96,5eebe1ec00957c0017a41c49,CNA,31,08/24,08/27,noc,FALSE,TRUE
5f444036cf104200160300f4,5e0fca7dd43ad400163e1e96,5eebe1ec00957c0017a41c49,CNA,31,08/24,08/28,noc,FALSE,TRUE
5f4ec47e8981250016578247,5e0fca7dd43ad400163e1e96,5e8f18c7c2980b00164326a9,CNA,25,09/01,09/07,pm,FALSE,TRUE
5f54f4b90af3db0016cb4071,5e0fca7dd43ad400163e1e96,5ebf1773a253570017a27da2,CNA,30,09/06,09/08,noc,FALSE,TRUE
5efd1fc9c212210017484101,5e1cc76b27ff480016e90b50,5d812d12b528420016181ecf,CNA,25,07/01,07/16,pm,FALSE,TRUE
5efd1fcf4fefb40017b6257d,5e1cc76b27ff480016e90b50,5d812d12b528420016181ecf,CNA,25,07/01,07/17,noc,FALSE,TRUE
5efd2049c212210017484134,5e1cc76b27ff480016e90b50,5d812d12b528420016181ecf,CNA,25,07/01,07/17,pm,FALSE,TRUE
5efd20544fefb40017b625ab,5e1cc76b27ff480016e90b50,5d812d12b528420016181ecf,CNA,25,07/01,07/18,noc,FALSE,TRUE
5f10a08d7e81c7001747ef4b,5e1cc76b27ff480016e90b50,5d812d12b528420016181ecf,CNA,25,07/16,07/19,pm,FALSE,TRUE
5f10a09e606248001718eada,5e1cc76b27ff480016e90b50,5d812d12b528420016181ecf,CNA,25,07/16,07/20,noc,FALSE,TRUE
5f10a0abba30e10017340045,5e1cc76b27ff480016e90b50,5d812d12b528420016181ecf,CNA,25,07/16,07/21,noc,FALSE,TRUE
5f10a0b57e81c7001747ef57,5e1cc76b27ff480016e90b50,5d812d12b528420016181ecf,CNA,25,07/16,07/20,pm,FALSE,TRUE
5f10a0e27e81c7001747efdd,5e1cc76b27ff480016e90b50,5d812d12b528420016181ecf,CNA,25,07/16,07/21,pm,TRUE,FALSE
5f10a12a606248001718eb12,5e1cc76b27ff480016e90b50,5d812d12b528420016181ecf,CNA,25,07/16,07/23,pm,TRUE,FALSE
5f10a143d1a2c9001719f59b,5e1cc76b27ff480016e90b50,5d812d12b528420016181ecf,CNA,25,07/16,07/25,noc,TRUE,FALSE
5f10a14c4b696600171dc0f3,5e1cc76b27ff480016e90b50,5d812d12b528420016181ecf,CNA,25,07/16,07/24,pm,FALSE,TRUE
5f6932faa39ebc00160ef5d3,5e1cc76b27ff480016e90b50,5ced854f08563500167fc5cf,CNA,30,09/21,09/28,noc,FALSE,FALSE
5f69335c861401001614dc35,5e1cc76b27ff480016e90b50,5ced854f08563500167fc5cf,CNA,30,09/21,09/29,noc,FALSE,FALSE
5efbe6be8be2570017d32356,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,27.5,07/01,07/02,noc,FALSE,TRUE
5efbe715a572d30017b5fd1e,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,27.5,07/01,07/03,noc,FALSE,TRUE
5efbe71da572d30017b5fd2e,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,42,07/01,07/04,noc,FALSE,TRUE
5efbe72c8be2570017d32370,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,28.75,07/01,07/05,noc,FALSE,TRUE
5efbe744a572d30017b5fd38,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,28.75,07/01,07/12,noc,FALSE,TRUE
5efbe74da572d30017b5fd3d,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,28.75,07/01,07/11,noc,TRUE,FALSE
5efbe7528be2570017d323ac,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,27.5,07/01,07/10,noc,FALSE,TRUE
5efbe75e8be2570017d323b1,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,27.5,07/01,07/09,noc,TRUE,FALSE
5f094ee3de3321001763294b,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,27.5,07/11,07/14,noc,FALSE,TRUE
5f094ef57685200017c85623,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,28.75,07/11,07/13,noc,FALSE,TRUE
5f0f3db355e48f001790f807,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,27.5,07/15,07/17,noc,FALSE,TRUE
5f0f3dbaf94ce700172e3ca0,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,28.75,07/15,07/18,noc,FALSE,TRUE
5f0f3dc2f94ce700172e3ca4,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,28.75,07/15,07/19,noc,FALSE,TRUE
5f0f3dc9700eb500178c3424,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,28.75,07/15,07/20,noc,FALSE,TRUE
5f0f3dd1f94ce700172e3ca9,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,27.5,07/15,07/21,noc,FALSE,TRUE
5f0f3de13f455100171b6572,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,28.75,07/15,07/26,noc,FALSE,TRUE
5f0f3de9f94ce700172e3cb3,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,28.75,07/15,07/27,noc,FALSE,TRUE
5f0f3df23f455100171b657a,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,27.5,07/15,07/31,noc,FALSE,TRUE
5f0f3df7f94ce700172e3cc1,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,28.75,07/15,08/01,noc,FALSE,TRUE
5f1a0e3d9512fc0017193641,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,28.75,07/23,07/25,noc,FALSE,TRUE
5f1aa3a38d8ffa00177fe871,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,27.5,07/24,07/28,noc,FALSE,TRUE
5f1ef1be31c83b001640e54c,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,31,07/27,08/02,noc,FALSE,TRUE
5f1ef1c431c83b001640e554,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,29,07/27,08/06,noc,FALSE,TRUE
5f1ef1e81d81f00016e9344a,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,31,07/27,08/09,noc,TRUE,FALSE
5f1ef20d31c83b001640e558,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,29,07/27,08/12,noc,TRUE,FALSE
5f1ef20f1d81f00016e93455,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,29,07/27,08/13,noc,TRUE,FALSE
5f1ef21431c83b001640e55e,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,31,07/27,08/16,noc,TRUE,FALSE
5f1ef21831c83b001640e562,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,31,07/27,08/17,noc,TRUE,FALSE
5f1ef21e1d81f00016e9345b,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,29,07/27,08/19,noc,TRUE,FALSE
5f1ef22231c83b001640e568,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,29,07/27,08/20,noc,TRUE,FALSE
5f1ef22d1d81f00016e93461,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,29,07/27,08/25,noc,TRUE,FALSE
5f1ef2351d81f00016e93465,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,31,07/27,08/24,noc,TRUE,FALSE
5f1ef2471d81f00016e9346b,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,31,07/27,08/30,noc,TRUE,FALSE
5f1ef24b1d81f00016e9346f,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,31,07/27,08/31,noc,TRUE,FALSE
5f1ef29c31c83b001640e59d,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,31,07/27,08/23,noc,TRUE,FALSE
5f1efae21d81f00016e9374a,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,29,07/27,08/11,noc,TRUE,FALSE
5f1efb1b31c83b001640f014,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,29,07/27,08/14,noc,TRUE,FALSE
5f1efb411d81f00016e9376f,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,29,07/27,08/18,noc,TRUE,FALSE
5f1efdb731c83b001640f105,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,31,07/27,08/29,noc,TRUE,FALSE
5f1efddc31c83b001640f115,5e1ccb1b27ff480016e90c79,5e727708759cf60016dc0ded,CNA,29,07/27,09/01,noc,TRUE,FALSE
5f1f22ef1d81f00016e949cc,5e1ccb1b27ff480016e90c79,5eebe1ec00957c0017a41c49,CNA,31,07/27,07/30,noc,FALSE,TRUE
5f23daf3134e7400169e9015,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,28.75,07/31,08/03,noc,FALSE,TRUE
5f23db15821c460016b85924,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/04,noc,FALSE,TRUE
5f23e5e2821c460016b859dc,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/05,noc,FALSE,TRUE
5f23e5ea134e7400169e9116,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/07,noc,FALSE,TRUE
5f23e5ee134e7400169e911e,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,28.75,07/31,08/08,noc,FALSE,TRUE
5f23e616821c460016b859f9,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/14,noc,FALSE,TRUE
5f23e61c134e7400169e9153,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,28.75,07/31,08/15,noc,TRUE,FALSE
5f23e626821c460016b85a01,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,28.75,07/31,08/16,noc,FALSE,TRUE
5f23e62c821c460016b85a09,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,28.75,07/31,08/17,noc,FALSE,TRUE
5f23e63d134e7400169e9163,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/18,noc,FALSE,TRUE
5f23e646821c460016b85a2e,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/19,noc,FALSE,TRUE
5f23e64e821c460016b85a36,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/20,noc,TRUE,FALSE
5f23e699134e7400169e91a6,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,28.75,07/31,08/30,noc,TRUE,FALSE
5f2f29cbe6b7cc0016f8cef4,5e1ccb1b27ff480016e90c79,5ebf1773a253570017a27da2,CNA,28,08/08,08/11,noc,FALSE,TRUE
5f2f2a1179d84f00164a4290,5e1ccb1b27ff480016e90c79,5ebf1773a253570017a27da2,CNA,28,08/08,08/12,noc,FALSE,TRUE
5f3c154b2232520016d2b44f,5e1ccb1b27ff480016e90c79,5ebf1773a253570017a27da2,CNA,28,08/18,08/25,noc,FALSE,TRUE
5f3c154f2232520016d2b458,5e1ccb1b27ff480016e90c79,5ebf1773a253570017a27da2,CNA,28,08/18,08/26,noc,FALSE,TRUE
5f3c15532232520016d2b45f,5e1ccb1b27ff480016e90c79,5ebf1773a253570017a27da2,CNA,28,08/18,08/27,noc,FALSE,TRUE
5f3c1556f76e09001624131e,5e1ccb1b27ff480016e90c79,5ebf1773a253570017a27da2,CNA,28,08/18,08/28,noc,FALSE,TRUE
5f3c15592232520016d2b462,5e1ccb1b27ff480016e90c79,5ebf1773a253570017a27da2,CNA,28,08/18,08/29,noc,FALSE,TRUE
5f3d525e00bf9a00161a3f4f,5e1ccb1b27ff480016e90c79,5d446a8d8fbe1800166d8312,CNA,27.5,08/19,08/20,noc,FALSE,TRUE
5f3d5edc00bf9a00161a45ef,5e1ccb1b27ff480016e90c79,5ebf1773a253570017a27da2,CNA,30,08/19,08/20,pm,FALSE,TRUE
5f3d5efc00bf9a00161a45fe,5e1ccb1b27ff480016e90c79,5ebf1773a253570017a27da2,CNA,30,08/19,08/21,noc,FALSE,TRUE
5f3d5fb2cb28700016dff4df,5e1ccb1b27ff480016e90c79,5ebf1773a253570017a27da2,CNA,28,08/19,08/21,pm,FALSE,TRUE
5f3d5fcecb28700016dff529,5e1ccb1b27ff480016e90c79,5ebf1773a253570017a27da2,CNA,28,08/19,08/22,noc,FALSE,TRUE
5f3d6015cb28700016dff56b,5e1ccb1b27ff480016e90c79,5ebf1773a253570017a27da2,CNA,28,08/19,08/22,pm,FALSE,TRUE
5f3d601ccb28700016dff577,5e1ccb1b27ff480016e90c79,5ebf1773a253570017a27da2,CNA,28,08/19,08/23,noc,FALSE,TRUE
5f401a4d10790800167eb21d,5e1ccb1b27ff480016e90c79,5ebf1773a253570017a27da2,CNA,28,08/21,08/24,pm,FALSE,TRUE
5f54f4bd0af3db0016cb4074,5e1ccb1b27ff480016e90c79,5ebf1773a253570017a27da2,CNA,30,09/06,09/08,noc,FALSE,TRUE
5f5811466ed44c001613ce22,5e1ccb1b27ff480016e90c79,5df913b17106bf001602be38,CNA,31,09/08,09/10,noc,FALSE,TRUE
5f5811705684fc001618d2d2,5e1ccb1b27ff480016e90c79,5df913b17106bf001602be38,CNA,29,09/08,09/11,noc,FALSE,TRUE
5f5811736ed44c001613ce33,5e1ccb1b27ff480016e90c79,5df913b17106bf001602be38,CNA,31,09/08,09/12,noc,FALSE,TRUE
5f58118e5684fc001618d2d7,5e1ccb1b27ff480016e90c79,5df913b17106bf001602be38,CNA,31,09/08,09/14,noc,FALSE,TRUE
5f5811916ed44c001613ce3e,5e1ccb1b27ff480016e90c79,5df913b17106bf001602be38,CNA,29,09/08,09/15,noc,FALSE,TRUE
5f5811956ed44c001613ce44,5e1ccb1b27ff480016e90c79,5df913b17106bf001602be38,CNA,29,09/08,09/16,noc,TRUE,FALSE
5f594fe9bec4a80016641aa1,5e1ccb1b27ff480016e90c79,5e8f18c7c2980b00164326a9,CNA,25,09/09,09/17,pm,FALSE,TRUE
5f62a4274f29de0016e9556d,5e1ccb1b27ff480016e90c79,5df913b17106bf001602be38,CNA,31,09/16,09/18,noc,FALSE,TRUE
5f62a42fa204690016c9f05e,5e1ccb1b27ff480016e90c79,5df913b17106bf001602be38,CNA,31,09/16,09/19,noc,FALSE,TRUE
5f62a4324f29de0016e95570,5e1ccb1b27ff480016e90c79,5df913b17106bf001602be38,CNA,31,09/16,09/20,noc,FALSE,TRUE
5f62a442a204690016c9f063,5e1ccb1b27ff480016e90c79,5df913b17106bf001602be38,CNA,31,09/16,09/21,noc,FALSE,FALSE
5f62a446a204690016c9f066,5e1ccb1b27ff480016e90c79,5df913b17106bf001602be38,CNA,29,09/16,09/22,noc,FALSE,FALSE
5effc5d9cff8c800171cd113,5e1cde3327ff480016e91104,5e7e2e903bfbb2001650e6a8,CNA,26,07/03,07/08,am,FALSE,TRUE
5effc616cff8c800171cd123,5e1cde3327ff480016e91104,5e7e2e903bfbb2001650e6a8,CNA,27,07/03,07/10,pm,FALSE,TRUE
5f037395f3efd80017131243,5e1cde3327ff480016e91104,5e7e2e903bfbb2001650e6a8,CNA,27,07/06,07/08,pm,FALSE,TRUE
5f03d355f1d7b6001701de9e,5e1cde3327ff480016e91104,5c49f6a0a0ac9600043509e1,CNA,29,07/07,07/19,pm,FALSE,TRUE
5f05f922bda90e0017125c09,5e1cde3327ff480016e91104,5e7e2e903bfbb2001650e6a8,CNA,28,07/08,07/10,am,FALSE,TRUE
5f0de8e68bc7230017035886,5e1cde3327ff480016e91104,5c49f6a0a0ac9600043509e1,CNA,29,07/14,07/18,pm,FALSE,TRUE
5f1077faba30e1001733fa44,5e1cde3327ff480016e91104,5c49f6a0a0ac9600043509e1,CNA,27,07/16,07/16,am,TRUE,FALSE
5f122aea7f8f5d0017673455,5e1cde3327ff480016e91104,5c49f6a0a0ac9600043509e1,CNA,29,07/17,07/26,am,FALSE,TRUE
5f122b59c0c647001756a366,5e1cde3327ff480016e91104,5c49f6a0a0ac9600043509e1,CNA,25,07/17,07/27,am,FALSE,TRUE
5f122b6730265b00172bb059,5e1cde3327ff480016e91104,5c49f6a0a0ac9600043509e1,CNA,25,07/17,07/28,am,FALSE,TRUE
5f122b727f8f5d001767346d,5e1cde3327ff480016e91104,5c49f6a0a0ac9600043509e1,CNA,25,07/17,07/29,am,FALSE,TRUE
5f122b7bc0c647001756a372,5e1cde3327ff480016e91104,5c49f6a0a0ac9600043509e1,CNA,25,07/17,07/30,am,FALSE,TRUE
5f122b8dc0c647001756a37d,5e1cde3327ff480016e91104,5c49f6a0a0ac9600043509e1,CNA,25,07/17,07/31,am,TRUE,FALSE
5f122e1fa447b30017e498ba,5e1cde3327ff480016e91104,5c49f6a0a0ac9600043509e1,CNA,26,07/17,07/20,pm,FALSE,TRUE
5f188a723d5e0b0017497ded,5e1d18c927ff480016e926b6,5b70ed73e318270014cd6bee,CNA,24,07/22,08/28,am,FALSE,TRUE
5f29f3c88dd9710016add5b5,5e1d18c927ff480016e926b6,5b70ed73e318270014cd6bee,CNA,24,08/04,09/03,am,FALSE,TRUE
5f08e987de33210017631a1f,5e225a861fa1af0016d3e0bb,5ebf16f8fe8b200017aebe0f,CNA,28,07/10,07/14,custom,FALSE,TRUE
5f08e98ade33210017631a2b,5e225a861fa1af0016d3e0bb,5ebf16f8fe8b200017aebe0f,CNA,28,07/10,07/15,custom,FALSE,TRUE
5f4d8f714e32070016d09b27,5e225a861fa1af0016d3e0bb,5cb9f07135163900163f532c,CNA,31,09/01,09/06,noc,TRUE,FALSE
5f4ed38db7eb520016634b12,5e225a861fa1af0016d3e0bb,5cb9f07135163900163f532c,CNA,30,09/01,09/08,noc,FALSE,TRUE
5f52bafe8c405c0016d31558,5e225a861fa1af0016d3e0bb,5cb9f07135163900163f532c,CNA,31,09/04,09/06,noc,FALSE,TRUE
5f52c35a3d95610016e0baea,5e225a861fa1af0016d3e0bb,5cb9f07135163900163f532c,CNA,45,09/04,09/07,noc,FALSE,TRUE
5f03bd6b43d2fd0017edfcb7,5e266450ec61d50016d258e0,5be0b0d2ba64030004d2117c,CNA,27,07/07,07/10,pm,FALSE,TRUE
5f03bd6f43d2fd0017edfcbb,5e266450ec61d50016d258e0,5be0b0d2ba64030004d2117c,CNA,27,07/07,07/11,pm,FALSE,TRUE
5f03bd7243d2fd0017edfcbf,5e266450ec61d50016d258e0,5be0b0d2ba64030004d2117c,CNA,27,07/07,07/13,pm,FALSE,TRUE
5f064519bda90e0017127400,5e266450ec61d50016d258e0,5be0b0d2ba64030004d2117c,CNA,27,07/08,07/12,am,FALSE,TRUE
5f064523bda90e0017127404,5e266450ec61d50016d258e0,5be0b0d2ba64030004d2117c,CNA,27,07/08,07/14,am,FALSE,TRUE
5f064543bda90e0017127411,5e266450ec61d50016d258e0,5be0b0d2ba64030004d2117c,CNA,35,07/08,07/23,am,FALSE,TRUE
5f064545293f5c00178aee94,5e266450ec61d50016d258e0,5be0b0d2ba64030004d2117c,CNA,35,07/08,07/24,am,FALSE,TRUE
5f0dd9078bc7230017035673,5e266450ec61d50016d258e0,5f0dd8622970920017ea19fe,CNA,0,07/14,07/16,am,FALSE,TRUE
5f0dd9348bc7230017035689,5e266450ec61d50016d258e0,5f0dd8622970920017ea19fe,CNA,40,07/14,07/17,pm,FALSE,TRUE
5f0f6e6ef94ce700172e42a9,5e266450ec61d50016d258e0,5f0dd8622970920017ea19fe,CNA,45,07/15,07/17,am,FALSE,TRUE
5f1095404b696600171dbef5,5e266450ec61d50016d258e0,5f0dd8622970920017ea19fe,CNA,37,07/16,07/18,pm,FALSE,TRUE
5f109593ba30e1001733feb5,5e266450ec61d50016d258e0,5f0dd8622970920017ea19fe,CNA,47,07/16,07/19,pm,FALSE,TRUE
5f1095f5ba30e1001733fecb,5e266450ec61d50016d258e0,5f0dd8622970920017ea19fe,CNA,45,07/16,07/21,noc,FALSE,TRUE
5f109630ba30e1001733fedb,5e266450ec61d50016d258e0,5f0dd8622970920017ea19fe,CNA,40,07/16,07/21,pm,FALSE,TRUE
5f17558c8659f60017796434,5e266450ec61d50016d258e0,5f1744f56406fe0017108c35,CNA,40,07/21,07/25,am,FALSE,TRUE
5f17559c6406fe0017108dde,5e266450ec61d50016d258e0,5f1744f56406fe0017108c35,CNA,40,07/21,07/25,pm,FALSE,TRUE
5f175ae20668e9001780fc9f,5e266450ec61d50016d258e0,5f1744f56406fe0017108c35,CNA,40,07/21,07/26,pm,FALSE,TRUE
5f1ee83331c83b001640e37b,5e266450ec61d50016d258e0,5f0dd8622970920017ea19fe,CNA,30,07/27,08/03,am,FALSE,TRUE
5f1ee83e31c83b001640e38a,5e266450ec61d50016d258e0,5f0dd8622970920017ea19fe,CNA,30,07/27,08/04,am,FALSE,TRUE
5f248d3e821c460016b87c37,5e266450ec61d50016d258e0,5bb380e8945fd200046cad4c,CNA,24,07/31,08/06,am,FALSE,TRUE
5f249110821c460016b87d65,5e266450ec61d50016d258e0,5bb380e8945fd200046cad4c,CNA,24,07/31,08/06,pm,FALSE,TRUE
5f249114821c460016b87d69,5e266450ec61d50016d258e0,5bb380e8945fd200046cad4c,CNA,24,07/31,08/07,pm,FALSE,TRUE
5f25994fcb703e001665ceff,5e266450ec61d50016d258e0,5be0b0d2ba64030004d2117c,CNA,37,08/01,08/02,am,FALSE,TRUE
5f26e1e317719c001603fe9e,5e266450ec61d50016d258e0,5f1744f56406fe0017108c35,CNA,30,08/02,08/04,pm,FALSE,TRUE
5f26e1f278a1980016efc6c4,5e266450ec61d50016d258e0,5f1744f56406fe0017108c35,CNA,30,08/02,08/06,am,TRUE,FALSE
5f26e1f517719c001603feac,5e266450ec61d50016d258e0,5f1744f56406fe0017108c35,CNA,30,08/02,08/06,pm,TRUE,FALSE
5f26e1fc78a1980016efc6c8,5e266450ec61d50016d258e0,5f1744f56406fe0017108c35,CNA,30,08/02,08/07,am,TRUE,FALSE
5f26e20678a1980016efc6d4,5e266450ec61d50016d258e0,5f1744f56406fe0017108c35,CNA,30,08/02,08/08,pm,TRUE,FALSE
5f2888852e013300168bbf8e,5e266450ec61d50016d258e0,5bb380e8945fd200046cad4c,CNA,24,08/03,08/11,am,FALSE,TRUE
5f28888b2e013300168bbf93,5e266450ec61d50016d258e0,5bb380e8945fd200046cad4c,CNA,24,08/03,08/12,am,TRUE,FALSE
5f2888902e013300168bbfa2,5e266450ec61d50016d258e0,5bb380e8945fd200046cad4c,CNA,24,08/03,08/13,am,TRUE,FALSE
5f2888922e013300168bbfa6,5e266450ec61d50016d258e0,5bb380e8945fd200046cad4c,CNA,24,08/03,08/14,am,FALSE,TRUE
5f29c6258dd9710016adbeb0,5e266450ec61d50016d258e0,5bb380e8945fd200046cad4c,CNA,24,08/04,08/08,pm,TRUE,FALSE
5f2ba621108bee0016f490aa,5e266450ec61d50016d258e0,5bb27e8cc5dc8a00042e9ef9,CNA,24,08/06,08/11,noc,FALSE,TRUE
5f2c7e4c108bee0016f4cd6f,5e266450ec61d50016d258e0,5bb380e8945fd200046cad4c,CNA,24,08/06,08/12,pm,TRUE,FALSE
5f2c7e4feec7970016612703,5e266450ec61d50016d258e0,5bb380e8945fd200046cad4c,CNA,24,08/06,08/13,pm,FALSE,TRUE
5f34039ec6aea60016aa3a60,5e266450ec61d50016d258e0,5bb380e8945fd200046cad4c,CNA,26,08/12,08/13,am,FALSE,TRUE
5f36a944d947580016fa2792,5e266450ec61d50016d258e0,5f360eac17ad7e0016b977c3,CNA,35,08/14,08/15,pm,FALSE,TRUE
5f36a9687ec92000166ceed3,5e266450ec61d50016d258e0,5f360eac17ad7e0016b977c3,CNA,29,08/14,08/18,pm,FALSE,TRUE
5f36a9747ec92000166cef04,5e266450ec61d50016d258e0,5f360eac17ad7e0016b977c3,CNA,31,08/14,08/20,noc,FALSE,TRUE
5f36a97ad947580016fa282c,5e266450ec61d50016d258e0,5f360eac17ad7e0016b977c3,CNA,29,08/14,08/19,pm,FALSE,TRUE
5f36a980d947580016fa283f,5e266450ec61d50016d258e0,5f360eac17ad7e0016b977c3,CNA,29,08/14,08/20,pm,FALSE,TRUE
5f3c5d431cda500016c43c9b,5e266450ec61d50016d258e0,5bb380e8945fd200046cad4c,CNA,26,08/18,08/12,pm,FALSE,TRUE
5f3c5d4771185a00166dd19e,5e266450ec61d50016d258e0,5e8796bc097f640016e14589,CNA,25,08/18,09/05,am,FALSE,TRUE
5f3c5d531cda500016c43cac,5e266450ec61d50016d258e0,5e8796bc097f640016e14589,CNA,25,08/18,09/01,am,TRUE,FALSE
5f3c6c3e1cda500016c443bc,5e266450ec61d50016d258e0,5c831076a08cb800167af45d,CNA,35,08/19,08/21,pm,FALSE,TRUE
5f3c768e71185a00166dd8c2,5e266450ec61d50016d258e0,5c831076a08cb800167af45d,CNA,35,08/19,08/22,pm,FALSE,TRUE
5f3c769471185a00166dd8c8,5e266450ec61d50016d258e0,5c831076a08cb800167af45d,CNA,35,08/19,08/23,noc,FALSE,TRUE
5f3d8fa1cb28700016e00713,5e266450ec61d50016d258e0,5f360eac17ad7e0016b977c3,CNA,33,08/19,08/29,pm,TRUE,FALSE
5f3d8fe700bf9a00161a5920,5e266450ec61d50016d258e0,5f360eac17ad7e0016b977c3,CNA,33,08/19,08/30,noc,FALSE,TRUE
